timp(ms),P(KW),,,
125171,0.4734433,01/07/2024,11:31:49,AM
125182,0.4734433,01/07/2024,11:31:49,AM
125193,0.4734433,01/07/2024,11:31:49,AM
125207,0.4734433,01/07/2024,11:31:49,AM
125218,0.4734433,01/07/2024,11:31:49,AM
125232,0.4185601,01/07/2024,11:31:49,AM
125243,0.4185601,01/07/2024,11:31:49,AM
125254,0.4185601,01/07/2024,11:31:49,AM
125268,0.4185601,01/07/2024,11:31:49,AM
125279,0.4185601,01/07/2024,11:31:49,AM
125290,0.4185601,01/07/2024,11:31:49,AM
125301,0.4185601,01/07/2024,11:31:49,AM
125312,0.4185601,01/07/2024,11:31:49,AM
125323,0.4185601,01/07/2024,11:31:49,AM
125334,0.4185601,01/07/2024,11:31:49,AM
125348,0.4185601,01/07/2024,11:31:49,AM
125359,0.4185601,01/07/2024,11:31:49,AM
125370,0.4185601,01/07/2024,11:31:49,AM
125381,0.4185601,01/07/2024,11:31:49,AM
125392,0.4185601,01/07/2024,11:31:49,AM
125403,0.4185601,01/07/2024,11:31:49,AM
125414,0.4185601,01/07/2024,11:31:49,AM
125428,0.4185601,01/07/2024,11:31:49,AM
125439,0.4185601,01/07/2024,11:31:49,AM
125450,0.4185601,01/07/2024,11:31:49,AM
125461,0.4185601,01/07/2024,11:31:49,AM
125472,0.4185601,01/07/2024,11:31:49,AM
125483,0.4185601,01/07/2024,11:31:49,AM
125494,0.4185601,01/07/2024,11:31:49,AM
125508,0.4185601,01/07/2024,11:31:49,AM
125519,0.4185601,01/07/2024,11:31:49,AM
125530,0.4185601,01/07/2024,11:31:49,AM
125541,0.4185601,01/07/2024,11:31:49,AM
125552,0.4185601,01/07/2024,11:31:49,AM
125563,0.4185601,01/07/2024,11:31:49,AM
125574,0.4185601,01/07/2024,11:31:49,AM
125588,0.4185601,01/07/2024,11:31:49,AM
125599,0.4185601,01/07/2024,11:31:49,AM
125610,0.4185601,01/07/2024,11:31:49,AM
125621,0.4185601,01/07/2024,11:31:49,AM
125632,0.4185601,01/07/2024,11:31:49,AM
125643,0.4185601,01/07/2024,11:31:49,AM
125654,0.4185601,01/07/2024,11:31:49,AM
125668,0.4185601,01/07/2024,11:31:49,AM
125679,0.4185601,01/07/2024,11:31:49,AM
125690,0.4185601,01/07/2024,11:31:50,AM
125701,0.4185601,01/07/2024,11:31:50,AM
125712,0.4185601,01/07/2024,11:31:50,AM
125723,0.4185601,01/07/2024,11:31:50,AM
125736,0.4185601,01/07/2024,11:31:50,AM
125748,0.4185601,01/07/2024,11:31:50,AM
125759,0.4185601,01/07/2024,11:31:50,AM
125770,0.4185601,01/07/2024,11:31:50,AM
125781,0.4185601,01/07/2024,11:31:50,AM
125832,0.4185601,01/07/2024,11:31:50,AM
125843,0.4185601,01/07/2024,11:31:50,AM
125854,0.4185601,01/07/2024,11:31:50,AM
125868,0.4185601,01/07/2024,11:31:50,AM
125879,0.4185601,01/07/2024,11:31:50,AM
125890,0.4185601,01/07/2024,11:31:50,AM
125901,0.4185601,01/07/2024,11:31:50,AM
125912,0.4185601,01/07/2024,11:31:50,AM
125923,0.4185601,01/07/2024,11:31:50,AM
125934,0.4185601,01/07/2024,11:31:50,AM
125948,0.4185601,01/07/2024,11:31:50,AM
125959,0.4185601,01/07/2024,11:31:50,AM
125970,0.4185601,01/07/2024,11:31:50,AM
125981,0.4185601,01/07/2024,11:31:50,AM
125992,0.4185601,01/07/2024,11:31:50,AM
126003,0.4185601,01/07/2024,11:31:50,AM
126014,0.4185601,01/07/2024,11:31:50,AM
126028,0.4185601,01/07/2024,11:31:50,AM
126039,0.4185601,01/07/2024,11:31:50,AM
126050,0.4185601,01/07/2024,11:31:50,AM
126061,0.4185601,01/07/2024,11:31:50,AM
126072,0.4185601,01/07/2024,11:31:50,AM
126083,0.4185601,01/07/2024,11:31:50,AM
126094,0.4185601,01/07/2024,11:31:50,AM
126108,0.4185601,01/07/2024,11:31:50,AM
126119,0.4185601,01/07/2024,11:31:50,AM
126130,0.4185601,01/07/2024,11:31:50,AM
126141,0.4185601,01/07/2024,11:31:50,AM
126152,0.4185601,01/07/2024,11:31:50,AM
126163,0.4185601,01/07/2024,11:31:50,AM
126174,0.4185601,01/07/2024,11:31:50,AM
126188,0.4185601,01/07/2024,11:31:50,AM
126199,0.4185601,01/07/2024,11:31:50,AM
126210,0.4185601,01/07/2024,11:31:50,AM
126221,0.4185601,01/07/2024,11:31:50,AM
126232,0.4515513,01/07/2024,11:31:50,AM
126243,0.4515513,01/07/2024,11:31:50,AM
126254,0.4515513,01/07/2024,11:31:50,AM
126268,0.4515513,01/07/2024,11:31:50,AM
126279,0.4515513,01/07/2024,11:31:50,AM
126290,0.4515513,01/07/2024,11:31:50,AM
126301,0.4515513,01/07/2024,11:31:50,AM
126312,0.4515513,01/07/2024,11:31:50,AM
126323,0.4515513,01/07/2024,11:31:50,AM
126334,0.4515513,01/07/2024,11:31:50,AM
126348,0.4515513,01/07/2024,11:31:50,AM
126359,0.4515513,01/07/2024,11:31:50,AM
126370,0.4515513,01/07/2024,11:31:50,AM
126381,0.4515513,01/07/2024,11:31:50,AM
126392,0.4515513,01/07/2024,11:31:50,AM
126403,0.4515513,01/07/2024,11:31:50,AM
126414,0.4515513,01/07/2024,11:31:50,AM
126429,0.4515513,01/07/2024,11:31:50,AM
126439,0.4515513,01/07/2024,11:31:50,AM
126450,0.4515513,01/07/2024,11:31:50,AM
126461,0.4515513,01/07/2024,11:31:50,AM
126472,0.4515513,01/07/2024,11:31:50,AM
126483,0.4515513,01/07/2024,11:31:50,AM
126494,0.4515513,01/07/2024,11:31:50,AM
126508,0.4515513,01/07/2024,11:31:50,AM
126519,0.4515513,01/07/2024,11:31:50,AM
126530,0.4515513,01/07/2024,11:31:50,AM
126541,0.4515513,01/07/2024,11:31:50,AM
126552,0.4515513,01/07/2024,11:31:50,AM
126563,0.4515513,01/07/2024,11:31:50,AM
126574,0.4515513,01/07/2024,11:31:50,AM
126588,0.4515513,01/07/2024,11:31:50,AM
126599,0.4515513,01/07/2024,11:31:50,AM
126610,0.4515513,01/07/2024,11:31:50,AM
126621,0.4515513,01/07/2024,11:31:50,AM
126632,0.4515513,01/07/2024,11:31:50,AM
126643,0.4515513,01/07/2024,11:31:50,AM
126654,0.4515513,01/07/2024,11:31:50,AM
126668,0.4515513,01/07/2024,11:31:50,AM
126679,0.4515513,01/07/2024,11:31:50,AM
126690,0.4515513,01/07/2024,11:31:51,AM
126701,0.4515513,01/07/2024,11:31:51,AM
126712,0.4515513,01/07/2024,11:31:51,AM
126723,0.4515513,01/07/2024,11:31:51,AM
126734,0.4515513,01/07/2024,11:31:51,AM
126748,0.4515513,01/07/2024,11:31:51,AM
126759,0.4515513,01/07/2024,11:31:51,AM
126770,0.4515513,01/07/2024,11:31:51,AM
126781,0.4515513,01/07/2024,11:31:51,AM
126792,0.4515513,01/07/2024,11:31:51,AM
126803,0.4515513,01/07/2024,11:31:51,AM
126814,0.4515513,01/07/2024,11:31:51,AM
126828,0.4515513,01/07/2024,11:31:51,AM
126879,0.4515513,01/07/2024,11:31:51,AM
126890,0.4515513,01/07/2024,11:31:51,AM
126901,0.4515513,01/07/2024,11:31:51,AM
126912,0.4515513,01/07/2024,11:31:51,AM
126923,0.4515513,01/07/2024,11:31:51,AM
126934,0.4515513,01/07/2024,11:31:51,AM
126948,0.4515513,01/07/2024,11:31:51,AM
126959,0.4515513,01/07/2024,11:31:51,AM
126970,0.4515513,01/07/2024,11:31:51,AM
126981,0.4515513,01/07/2024,11:31:51,AM
126992,0.4515513,01/07/2024,11:31:51,AM
127003,0.4515513,01/07/2024,11:31:51,AM
127014,0.4515513,01/07/2024,11:31:51,AM
127029,0.4515513,01/07/2024,11:31:51,AM
127039,0.4515513,01/07/2024,11:31:51,AM
127050,0.4515513,01/07/2024,11:31:51,AM
127061,0.4515513,01/07/2024,11:31:51,AM
127072,0.4515513,01/07/2024,11:31:51,AM
127083,0.4515513,01/07/2024,11:31:51,AM
127094,0.4515513,01/07/2024,11:31:51,AM
127108,0.4515513,01/07/2024,11:31:51,AM
127119,0.4515513,01/07/2024,11:31:51,AM
127130,0.4515513,01/07/2024,11:31:51,AM
127141,0.4515513,01/07/2024,11:31:51,AM
127152,0.4515513,01/07/2024,11:31:51,AM
127163,0.4515513,01/07/2024,11:31:51,AM
127174,0.4515513,01/07/2024,11:31:51,AM
127188,0.4515513,01/07/2024,11:31:51,AM
127199,0.4515513,01/07/2024,11:31:51,AM
127210,0.4515513,01/07/2024,11:31:51,AM
127221,0.4515513,01/07/2024,11:31:51,AM
127232,0.5069505,01/07/2024,11:31:51,AM
127243,0.5069505,01/07/2024,11:31:51,AM
127254,0.5069505,01/07/2024,11:31:51,AM
127268,0.5069505,01/07/2024,11:31:51,AM
127279,0.5069505,01/07/2024,11:31:51,AM
127290,0.5069505,01/07/2024,11:31:51,AM
127301,0.5069505,01/07/2024,11:31:51,AM
127312,0.5069505,01/07/2024,11:31:51,AM
127323,0.5069505,01/07/2024,11:31:51,AM
127334,0.5069505,01/07/2024,11:31:51,AM
127348,0.5069505,01/07/2024,11:31:51,AM
127359,0.5069505,01/07/2024,11:31:51,AM
127370,0.5069505,01/07/2024,11:31:51,AM
127381,0.5069505,01/07/2024,11:31:51,AM
127392,0.5069505,01/07/2024,11:31:51,AM
127403,0.5069505,01/07/2024,11:31:51,AM
127414,0.5069505,01/07/2024,11:31:51,AM
127428,0.5069505,01/07/2024,11:31:51,AM
127439,0.5069505,01/07/2024,11:31:51,AM
127450,0.5069505,01/07/2024,11:31:51,AM
127461,0.5069505,01/07/2024,11:31:51,AM
127472,0.5069505,01/07/2024,11:31:51,AM
127483,0.5069505,01/07/2024,11:31:51,AM
127494,0.5069505,01/07/2024,11:31:51,AM
127508,0.5069505,01/07/2024,11:31:51,AM
127519,0.5069505,01/07/2024,11:31:51,AM
127530,0.5069505,01/07/2024,11:31:51,AM
127541,0.5069505,01/07/2024,11:31:51,AM
127552,0.5069505,01/07/2024,11:31:51,AM
127563,0.5069505,01/07/2024,11:31:51,AM
127574,0.5069505,01/07/2024,11:31:51,AM
127588,0.5069505,01/07/2024,11:31:51,AM
127599,0.5069505,01/07/2024,11:31:51,AM
127610,0.5069505,01/07/2024,11:31:51,AM
127621,0.5069505,01/07/2024,11:31:51,AM
127632,0.5069505,01/07/2024,11:31:51,AM
127643,0.5069505,01/07/2024,11:31:51,AM
127654,0.5069505,01/07/2024,11:31:51,AM
127668,0.5069505,01/07/2024,11:31:51,AM
127679,0.5069505,01/07/2024,11:31:51,AM
127690,0.5069505,01/07/2024,11:31:52,AM
127701,0.5069505,01/07/2024,11:31:52,AM
127712,0.5069505,01/07/2024,11:31:52,AM
127723,0.5069505,01/07/2024,11:31:52,AM
127734,0.5069505,01/07/2024,11:31:52,AM
127748,0.5069505,01/07/2024,11:31:52,AM
127759,0.5069505,01/07/2024,11:31:52,AM
127770,0.5069505,01/07/2024,11:31:52,AM
127781,0.5069505,01/07/2024,11:31:52,AM
127792,0.5069505,01/07/2024,11:31:52,AM
127803,0.5069505,01/07/2024,11:31:52,AM
127814,0.5069505,01/07/2024,11:31:52,AM
127828,0.5069505,01/07/2024,11:31:52,AM
127839,0.5069505,01/07/2024,11:31:52,AM
127850,0.5069505,01/07/2024,11:31:52,AM
127861,0.5069505,01/07/2024,11:31:52,AM
127872,0.5069505,01/07/2024,11:31:52,AM
127930,0.5069505,01/07/2024,11:31:52,AM
127941,0.5069505,01/07/2024,11:31:52,AM
127952,0.5069505,01/07/2024,11:31:52,AM
127963,0.5069505,01/07/2024,11:31:52,AM
127974,0.5069505,01/07/2024,11:31:52,AM
127988,0.5069505,01/07/2024,11:31:52,AM
127999,0.5069505,01/07/2024,11:31:52,AM
128010,0.5069505,01/07/2024,11:31:52,AM
128021,0.5069505,01/07/2024,11:31:52,AM
128032,0.5069505,01/07/2024,11:31:52,AM
128043,0.5069505,01/07/2024,11:31:52,AM
128054,0.5069505,01/07/2024,11:31:52,AM
128068,0.5069505,01/07/2024,11:31:52,AM
128079,0.5069505,01/07/2024,11:31:52,AM
128090,0.5069505,01/07/2024,11:31:52,AM
128101,0.5069505,01/07/2024,11:31:52,AM
128112,0.5069505,01/07/2024,11:31:52,AM
128123,0.5069505,01/07/2024,11:31:52,AM
128134,0.5069505,01/07/2024,11:31:52,AM
128148,0.5069505,01/07/2024,11:31:52,AM
128159,0.5069505,01/07/2024,11:31:52,AM
128170,0.5069505,01/07/2024,11:31:52,AM
128181,0.5069505,01/07/2024,11:31:52,AM
128192,0.5069505,01/07/2024,11:31:52,AM
128203,0.5069505,01/07/2024,11:31:52,AM
128214,0.5069505,01/07/2024,11:31:52,AM
128231,0.3971423,01/07/2024,11:31:52,AM
128242,0.3971423,01/07/2024,11:31:52,AM
128253,0.3971423,01/07/2024,11:31:52,AM
128264,0.3971423,01/07/2024,11:31:52,AM
128275,0.3971423,01/07/2024,11:31:52,AM
128289,0.3971423,01/07/2024,11:31:52,AM
128300,0.3971423,01/07/2024,11:31:52,AM
128311,0.3971423,01/07/2024,11:31:52,AM
128322,0.3971423,01/07/2024,11:31:52,AM
128333,0.3971423,01/07/2024,11:31:52,AM
128344,0.3971423,01/07/2024,11:31:52,AM
128355,0.3971423,01/07/2024,11:31:52,AM
128369,0.3971423,01/07/2024,11:31:52,AM
128380,0.3971423,01/07/2024,11:31:52,AM
128391,0.3971423,01/07/2024,11:31:52,AM
128402,0.3971423,01/07/2024,11:31:52,AM
128413,0.3971423,01/07/2024,11:31:52,AM
128424,0.3971423,01/07/2024,11:31:52,AM
128435,0.3971423,01/07/2024,11:31:52,AM
128449,0.3971423,01/07/2024,11:31:52,AM
128460,0.3971423,01/07/2024,11:31:52,AM
128471,0.3971423,01/07/2024,11:31:52,AM
128482,0.3971423,01/07/2024,11:31:52,AM
128493,0.3971423,01/07/2024,11:31:52,AM
128504,0.3971423,01/07/2024,11:31:52,AM
128515,0.3971423,01/07/2024,11:31:52,AM
128529,0.3971423,01/07/2024,11:31:52,AM
128540,0.3971423,01/07/2024,11:31:52,AM
128551,0.3971423,01/07/2024,11:31:52,AM
128562,0.3971423,01/07/2024,11:31:52,AM
128573,0.3971423,01/07/2024,11:31:52,AM
128584,0.3971423,01/07/2024,11:31:52,AM
128595,0.3971423,01/07/2024,11:31:52,AM
128609,0.3971423,01/07/2024,11:31:52,AM
128620,0.3971423,01/07/2024,11:31:52,AM
128631,0.3971423,01/07/2024,11:31:52,AM
128642,0.3971423,01/07/2024,11:31:52,AM
128653,0.3971423,01/07/2024,11:31:52,AM
128664,0.3971423,01/07/2024,11:31:52,AM
128675,0.3971423,01/07/2024,11:31:52,AM
128689,0.3971423,01/07/2024,11:31:53,AM
128700,0.3971423,01/07/2024,11:31:53,AM
128711,0.3971423,01/07/2024,11:31:53,AM
128722,0.3971423,01/07/2024,11:31:53,AM
128733,0.3971423,01/07/2024,11:31:53,AM
128744,0.3971423,01/07/2024,11:31:53,AM
128755,0.3971423,01/07/2024,11:31:53,AM
128769,0.3971423,01/07/2024,11:31:53,AM
128780,0.3971423,01/07/2024,11:31:53,AM
128791,0.3971423,01/07/2024,11:31:53,AM
128802,0.3971423,01/07/2024,11:31:53,AM
128813,0.3971423,01/07/2024,11:31:53,AM
128824,0.3971423,01/07/2024,11:31:53,AM
128835,0.3971423,01/07/2024,11:31:53,AM
128849,0.3971423,01/07/2024,11:31:53,AM
128860,0.3971423,01/07/2024,11:31:53,AM
128871,0.3971423,01/07/2024,11:31:53,AM
128882,0.3971423,01/07/2024,11:31:53,AM
128893,0.3971423,01/07/2024,11:31:53,AM
128904,0.3971423,01/07/2024,11:31:53,AM
128915,0.3971423,01/07/2024,11:31:53,AM
128929,0.3971423,01/07/2024,11:31:53,AM
128977,0.3971423,01/07/2024,11:31:53,AM
128989,0.3971423,01/07/2024,11:31:53,AM
129000,0.3971423,01/07/2024,11:31:53,AM
129011,0.3971423,01/07/2024,11:31:53,AM
129022,0.3971423,01/07/2024,11:31:53,AM
129033,0.3971423,01/07/2024,11:31:53,AM
129044,0.3971423,01/07/2024,11:31:53,AM
129055,0.3971423,01/07/2024,11:31:53,AM
129069,0.3971423,01/07/2024,11:31:53,AM
129080,0.3971423,01/07/2024,11:31:53,AM
129091,0.3971423,01/07/2024,11:31:53,AM
129102,0.3971423,01/07/2024,11:31:53,AM
129113,0.3971423,01/07/2024,11:31:53,AM
129124,0.3971423,01/07/2024,11:31:53,AM
129135,0.3971423,01/07/2024,11:31:53,AM
129149,0.3971423,01/07/2024,11:31:53,AM
129160,0.3971423,01/07/2024,11:31:53,AM
129171,0.3971423,01/07/2024,11:31:53,AM
129182,0.3971423,01/07/2024,11:31:53,AM
129193,0.3971423,01/07/2024,11:31:53,AM
129204,0.3971423,01/07/2024,11:31:53,AM
129215,0.3971423,01/07/2024,11:31:53,AM
129232,0.4784663,01/07/2024,11:31:53,AM
129243,0.4784663,01/07/2024,11:31:53,AM
129254,0.4784663,01/07/2024,11:31:53,AM
129268,0.4784663,01/07/2024,11:31:53,AM
129279,0.4784663,01/07/2024,11:31:53,AM
129290,0.4784663,01/07/2024,11:31:53,AM
129301,0.4784663,01/07/2024,11:31:53,AM
129312,0.4784663,01/07/2024,11:31:53,AM
129323,0.4784663,01/07/2024,11:31:53,AM
129334,0.4784663,01/07/2024,11:31:53,AM
129348,0.4784663,01/07/2024,11:31:53,AM
129359,0.4784663,01/07/2024,11:31:53,AM
129370,0.4784663,01/07/2024,11:31:53,AM
129381,0.4784663,01/07/2024,11:31:53,AM
129392,0.4784663,01/07/2024,11:31:53,AM
129403,0.4784663,01/07/2024,11:31:53,AM
129414,0.4784663,01/07/2024,11:31:53,AM
129428,0.4784663,01/07/2024,11:31:53,AM
129439,0.4784663,01/07/2024,11:31:53,AM
129450,0.4784663,01/07/2024,11:31:53,AM
129461,0.4784663,01/07/2024,11:31:53,AM
129472,0.4784663,01/07/2024,11:31:53,AM
129483,0.4784663,01/07/2024,11:31:53,AM
129494,0.4784663,01/07/2024,11:31:53,AM
129508,0.4784663,01/07/2024,11:31:53,AM
129519,0.4784663,01/07/2024,11:31:53,AM
129530,0.4784663,01/07/2024,11:31:53,AM
129541,0.4784663,01/07/2024,11:31:53,AM
129552,0.4784663,01/07/2024,11:31:53,AM
129563,0.4784663,01/07/2024,11:31:53,AM
129574,0.4784663,01/07/2024,11:31:53,AM
129588,0.4784663,01/07/2024,11:31:53,AM
129599,0.4784663,01/07/2024,11:31:53,AM
129610,0.4784663,01/07/2024,11:31:53,AM
129621,0.4784663,01/07/2024,11:31:53,AM
129632,0.4784663,01/07/2024,11:31:53,AM
129643,0.4784663,01/07/2024,11:31:53,AM
129654,0.4784663,01/07/2024,11:31:53,AM
129668,0.4784663,01/07/2024,11:31:53,AM
129679,0.4784663,01/07/2024,11:31:53,AM
129690,0.4784663,01/07/2024,11:31:54,AM
129701,0.4784663,01/07/2024,11:31:54,AM
129712,0.4784663,01/07/2024,11:31:54,AM
129723,0.4784663,01/07/2024,11:31:54,AM
129734,0.4784663,01/07/2024,11:31:54,AM
129748,0.4784663,01/07/2024,11:31:54,AM
129759,0.4784663,01/07/2024,11:31:54,AM
129770,0.4784663,01/07/2024,11:31:54,AM
129781,0.4784663,01/07/2024,11:31:54,AM
129792,0.4784663,01/07/2024,11:31:54,AM
129803,0.4784663,01/07/2024,11:31:54,AM
129814,0.4784663,01/07/2024,11:31:54,AM
129828,0.4784663,01/07/2024,11:31:54,AM
129839,0.4784663,01/07/2024,11:31:54,AM
129850,0.4784663,01/07/2024,11:31:54,AM
129861,0.4784663,01/07/2024,11:31:54,AM
129872,0.4784663,01/07/2024,11:31:54,AM
129883,0.4784663,01/07/2024,11:31:54,AM
129894,0.4784663,01/07/2024,11:31:54,AM
129908,0.4784663,01/07/2024,11:31:54,AM
129919,0.4784663,01/07/2024,11:31:54,AM
129930,0.4784663,01/07/2024,11:31:54,AM
129941,0.4784663,01/07/2024,11:31:54,AM
129952,0.4784663,01/07/2024,11:31:54,AM
129963,0.4784663,01/07/2024,11:31:54,AM
129974,0.4784663,01/07/2024,11:31:54,AM
130024,0.4784663,01/07/2024,11:31:54,AM
130035,0.4784663,01/07/2024,11:31:54,AM
130049,0.4784663,01/07/2024,11:31:54,AM
130060,0.4784663,01/07/2024,11:31:54,AM
130071,0.4784663,01/07/2024,11:31:54,AM
130082,0.4784663,01/07/2024,11:31:54,AM
130093,0.4784663,01/07/2024,11:31:54,AM
130104,0.4784663,01/07/2024,11:31:54,AM
130115,0.4784663,01/07/2024,11:31:54,AM
130129,0.4784663,01/07/2024,11:31:54,AM
130140,0.4784663,01/07/2024,11:31:54,AM
130151,0.4784663,01/07/2024,11:31:54,AM
130162,0.4784663,01/07/2024,11:31:54,AM
130173,0.4784663,01/07/2024,11:31:54,AM
130184,0.4784663,01/07/2024,11:31:54,AM
130195,0.4784663,01/07/2024,11:31:54,AM
130209,0.4784663,01/07/2024,11:31:54,AM
130220,0.4784663,01/07/2024,11:31:54,AM
130233,0.500016,01/07/2024,11:31:54,AM
130244,0.500016,01/07/2024,11:31:54,AM
130255,0.500016,01/07/2024,11:31:54,AM
130270,0.500016,01/07/2024,11:31:54,AM
130280,0.500016,01/07/2024,11:31:54,AM
130291,0.500016,01/07/2024,11:31:54,AM
130302,0.500016,01/07/2024,11:31:54,AM
130313,0.500016,01/07/2024,11:31:54,AM
130324,0.500016,01/07/2024,11:31:54,AM
130335,0.500016,01/07/2024,11:31:54,AM
130349,0.500016,01/07/2024,11:31:54,AM
130360,0.500016,01/07/2024,11:31:54,AM
130371,0.500016,01/07/2024,11:31:54,AM
130382,0.500016,01/07/2024,11:31:54,AM
130393,0.500016,01/07/2024,11:31:54,AM
130404,0.500016,01/07/2024,11:31:54,AM
130415,0.500016,01/07/2024,11:31:54,AM
130430,0.500016,01/07/2024,11:31:54,AM
130440,0.500016,01/07/2024,11:31:54,AM
130451,0.500016,01/07/2024,11:31:54,AM
130462,0.500016,01/07/2024,11:31:54,AM
130473,0.500016,01/07/2024,11:31:54,AM
130484,0.500016,01/07/2024,11:31:54,AM
130495,0.500016,01/07/2024,11:31:54,AM
130509,0.500016,01/07/2024,11:31:54,AM
130520,0.500016,01/07/2024,11:31:54,AM
130531,0.500016,01/07/2024,11:31:54,AM
130542,0.500016,01/07/2024,11:31:54,AM
130553,0.500016,01/07/2024,11:31:54,AM
130564,0.500016,01/07/2024,11:31:54,AM
130575,0.500016,01/07/2024,11:31:54,AM
130589,0.500016,01/07/2024,11:31:54,AM
130600,0.500016,01/07/2024,11:31:54,AM
130611,0.500016,01/07/2024,11:31:54,AM
130622,0.500016,01/07/2024,11:31:54,AM
130633,0.500016,01/07/2024,11:31:54,AM
130644,0.500016,01/07/2024,11:31:54,AM
130655,0.500016,01/07/2024,11:31:54,AM
130669,0.500016,01/07/2024,11:31:54,AM
130680,0.500016,01/07/2024,11:31:54,AM
130691,0.500016,01/07/2024,11:31:55,AM
130702,0.500016,01/07/2024,11:31:55,AM
130713,0.500016,01/07/2024,11:31:55,AM
130724,0.500016,01/07/2024,11:31:55,AM
130735,0.500016,01/07/2024,11:31:55,AM
130749,0.500016,01/07/2024,11:31:55,AM
130760,0.500016,01/07/2024,11:31:55,AM
130771,0.500016,01/07/2024,11:31:55,AM
130782,0.500016,01/07/2024,11:31:55,AM
130793,0.500016,01/07/2024,11:31:55,AM
130804,0.500016,01/07/2024,11:31:55,AM
130815,0.500016,01/07/2024,11:31:55,AM
130829,0.500016,01/07/2024,11:31:55,AM
130840,0.500016,01/07/2024,11:31:55,AM
130851,0.500016,01/07/2024,11:31:55,AM
130862,0.500016,01/07/2024,11:31:55,AM
130873,0.500016,01/07/2024,11:31:55,AM
130884,0.500016,01/07/2024,11:31:55,AM
130895,0.500016,01/07/2024,11:31:55,AM
130909,0.500016,01/07/2024,11:31:55,AM
130920,0.500016,01/07/2024,11:31:55,AM
130931,0.500016,01/07/2024,11:31:55,AM
130942,0.500016,01/07/2024,11:31:55,AM
130953,0.500016,01/07/2024,11:31:55,AM
130964,0.500016,01/07/2024,11:31:55,AM
130975,0.500016,01/07/2024,11:31:55,AM
130989,0.500016,01/07/2024,11:31:55,AM
131000,0.500016,01/07/2024,11:31:55,AM
131011,0.500016,01/07/2024,11:31:55,AM
131022,0.500016,01/07/2024,11:31:55,AM
131074,0.500016,01/07/2024,11:31:55,AM
131085,0.500016,01/07/2024,11:31:55,AM
131096,0.500016,01/07/2024,11:31:55,AM
131110,0.500016,01/07/2024,11:31:55,AM
131121,0.500016,01/07/2024,11:31:55,AM
131132,0.500016,01/07/2024,11:31:55,AM
131143,0.500016,01/07/2024,11:31:55,AM
131154,0.500016,01/07/2024,11:31:55,AM
131165,0.500016,01/07/2024,11:31:55,AM
131176,0.500016,01/07/2024,11:31:55,AM
131190,0.500016,01/07/2024,11:31:55,AM
131201,0.500016,01/07/2024,11:31:55,AM
131212,0.500016,01/07/2024,11:31:55,AM
131223,0.500016,01/07/2024,11:31:55,AM
131234,0.4319821,01/07/2024,11:31:55,AM
131245,0.4319821,01/07/2024,11:31:55,AM
131256,0.4319821,01/07/2024,11:31:55,AM
131270,0.4319821,01/07/2024,11:31:55,AM
131281,0.4319821,01/07/2024,11:31:55,AM
131292,0.4319821,01/07/2024,11:31:55,AM
131303,0.4319821,01/07/2024,11:31:55,AM
131314,0.4319821,01/07/2024,11:31:55,AM
131325,0.4319821,01/07/2024,11:31:55,AM
131336,0.4319821,01/07/2024,11:31:55,AM
131350,0.4319821,01/07/2024,11:31:55,AM
131361,0.4319821,01/07/2024,11:31:55,AM
131372,0.4319821,01/07/2024,11:31:55,AM
131383,0.4319821,01/07/2024,11:31:55,AM
131394,0.4319821,01/07/2024,11:31:55,AM
131405,0.4319821,01/07/2024,11:31:55,AM
131416,0.4319821,01/07/2024,11:31:55,AM
131431,0.4319821,01/07/2024,11:31:55,AM
131441,0.4319821,01/07/2024,11:31:55,AM
131452,0.4319821,01/07/2024,11:31:55,AM
131463,0.4319821,01/07/2024,11:31:55,AM
131474,0.4319821,01/07/2024,11:31:55,AM
131485,0.4319821,01/07/2024,11:31:55,AM
131496,0.4319821,01/07/2024,11:31:55,AM
131510,0.4319821,01/07/2024,11:31:55,AM
131521,0.4319821,01/07/2024,11:31:55,AM
131532,0.4319821,01/07/2024,11:31:55,AM
131543,0.4319821,01/07/2024,11:31:55,AM
131554,0.4319821,01/07/2024,11:31:55,AM
131565,0.4319821,01/07/2024,11:31:55,AM
131576,0.4319821,01/07/2024,11:31:55,AM
131590,0.4319821,01/07/2024,11:31:55,AM
131601,0.4319821,01/07/2024,11:31:55,AM
131612,0.4319821,01/07/2024,11:31:55,AM
131623,0.4319821,01/07/2024,11:31:55,AM
131634,0.4319821,01/07/2024,11:31:55,AM
131645,0.4319821,01/07/2024,11:31:55,AM
131656,0.4319821,01/07/2024,11:31:55,AM
131670,0.4319821,01/07/2024,11:31:55,AM
131681,0.4319821,01/07/2024,11:31:55,AM
131692,0.4319821,01/07/2024,11:31:56,AM
131703,0.4319821,01/07/2024,11:31:56,AM
131714,0.4319821,01/07/2024,11:31:56,AM
131725,0.4319821,01/07/2024,11:31:56,AM
131736,0.4319821,01/07/2024,11:31:56,AM
131750,0.4319821,01/07/2024,11:31:56,AM
131761,0.4319821,01/07/2024,11:31:56,AM
131772,0.4319821,01/07/2024,11:31:56,AM
131783,0.4319821,01/07/2024,11:31:56,AM
131794,0.4319821,01/07/2024,11:31:56,AM
131805,0.4319821,01/07/2024,11:31:56,AM
131816,0.4319821,01/07/2024,11:31:56,AM
131830,0.4319821,01/07/2024,11:31:56,AM
131841,0.4319821,01/07/2024,11:31:56,AM
