timp(ms),,sch operatii,task1,repetare,speed,J1,J2,J3,J4,J5,J6,X,Y,Z,,,,,,
122032,op_change,1,to_T_appro_depunere,8,450.0175,9.585156,32.92568,5.564763,0.0008962099,51.50813,9.53673,555.262,71.93578,352.6302,01/07/2024,11:22:13,,01/07/2024,11:31:46,
122140,op_change,1,to_T_appro_depunere,8,450.0169,4.048012,32.12388,6.897388,-0.001355087,50.98137,4.006172,555.2493,22.95161,352.6462,01/07/2024,11:22:13,,01/07/2024,11:31:46,
122261,op_change,1,to_T_appro_depunere,8,450.0179,-0.9971384,31.95863,7.164862,-0.0009048274,50.8805,-1.046604,555.26,-31.42528,352.7076,01/07/2024,11:22:13,,01/07/2024,11:31:46,
122375,op_change,1,to_T_appro_depunere,8,450.0136,-6.588049,32.40396,6.424605,-0.0002744643,51.1731,-6.631107,555.2507,-84.06731,352.6793,01/07/2024,11:22:13,,01/07/2024,11:31:46,
122497,op_change,1,to_T_appro_depunere,8,450.0417,-11.87104,33.45897,4.675583,-0.0009048274,51.8702,-11.91779,555.2469,-138.4715,352.6588,01/07/2024,11:22:13,,01/07/2024,11:31:46,
122606,op_change,1,to_T_appro_depunere,8,450.006,-17.13094,35.18616,1.78534,0.0004459506,53.03416,-17.17507,555.243,-187.4736,352.6554,01/07/2024,11:22:13,,01/07/2024,11:31:46,
122728,op_change,1,to_T_appro_depunere,8,450.0137,-21.62681,37.27309,-1.751367,0.0004459506,54.48399,-21.66941,555.2327,-241.9401,352.6788,01/07/2024,11:22:14,,01/07/2024,11:31:47,
122939,op_change,1,to_home,8,0,-26.01109,39.97248,-6.387633,-0.001895398,56.4289,-26.05984,555.2382,-292.732,352.6831,01/07/2024,11:22:14,,01/07/2024,11:31:47,
123081,op_change,0,to_home,8,450.0177,-31.06692,44.13307,-13.69515,-0.0007247237,59.56306,-31.1364,555.3797,-329.1497,356.2584,01/07/2024,11:22:14,,01/07/2024,11:31:47,
123209,op_change,0,to_home,8,450.04,-28.51872,40.34337,-10.4805,-0.001355087,60.12495,-28.58685,556.1876,-280.2384,385.0344,01/07/2024,11:22:14,,01/07/2024,11:31:47,
123332,op_change,0,to_home,8,450.03,-24.36807,35.02013,-6.692897,-0.0009048274,61.66977,-24.41187,557.0598,-233.1833,412.6843,01/07/2024,11:22:14,,01/07/2024,11:31:47,
123440,op_change,0,to_home,8,450.0374,-20.63072,30.99227,-4.543946,-0.0002744643,63.54461,-20.6781,557.7937,-190.9314,437.4745,01/07/2024,11:22:14,,01/07/2024,11:31:47,
123566,op_change,0,to_home,8,449.8543,-16.27111,27.08567,-3.255818,-0.002345657,66.15759,-16.32423,558.6029,-144.0709,464.9954,01/07/2024,11:22:14,,01/07/2024,11:31:47,
123701,op_change,0,to_home,8,450.0392,-11.09775,23.48746,-3.173586,-0.0009048274,69.6704,-11.15764,559.5087,-91.00973,496.2856,01/07/2024,11:22:14,,01/07/2024,11:31:48,
123809,op_change,0,to_home,8,450.0147,-6.398658,21.13166,-4.306027,-0.0009048274,73.16228,-6.456926,560.2404,-48.77819,521.0961,01/07/2024,11:22:15,,01/07/2024,11:31:48,
124028,op_change,1,to_T_appro_prindere,9,0,-0.4585331,19.37159,-7.284666,-0.0007247237,77.91045,-0.5328901,560.9988,-4.693488,546.9687,01/07/2024,11:22:15,,01/07/2024,11:31:48,
124136,op_change,0,to_T_appro_prindere,9,500.0619,-0.4980946,19.38037,-7.283357,-0.0007247237,77.90598,-0.5303937,560.9199,0.6116073,544.1219,01/07/2024,11:22:15,,01/07/2024,11:31:48,
124254,op_change,0,to_T_appro_prindere,9,500.0587,3.098745,20.15793,-5.27684,0.0004459506,75.14091,3.026286,560.0829,51.33907,515.6884,01/07/2024,11:22:15,,01/07/2024,11:31:48,
124375,op_change,0,to_T_appro_prindere,9,500.0497,8.457232,22.19608,-3.398471,-0.002345657,71.22155,8.383958,559.2355,104.1717,486.1014,01/07/2024,11:22:15,,01/07/2024,11:31:48,
124498,op_change,0,to_T_appro_prindere,9,499.8094,13.66952,25.22628,-2.924816,-0.0007247237,67.7026,13.6054,558.3788,156.9876,456.531,01/07/2024,11:22:15,,01/07/2024,11:31:48,
124619,op_change,0,to_T_appro_prindere,9,500.0594,18.68211,29.15513,-3.839025,-0.002075501,64.69589,18.62501,557.5081,208.0367,428.0034,01/07/2024,11:22:15,,01/07/2024,11:31:48,
124737,op_change,0,to_T_appro_prindere,9,500.0883,23.28334,33.69487,-6.064211,-0.0002744643,62.38812,23.22791,556.606,260.8347,398.5367,01/07/2024,11:22:16,,01/07/2024,11:31:49,
124947,op_change,0,to_T_appro_depunere,9,0,27.8868,39.25001,-9.945389,-0.0009048274,60.71714,27.82825,555.1384,343.4657,352.3891,01/07/2024,11:22:16,,01/07/2024,11:31:49,
125082,op_change,1,to_T_appro_depunere,9,500.076,31.72905,44.80998,-14.81848,-0.001355087,60.01672,31.68496,555.369,337.0122,352.6776,01/07/2024,11:22:16,,01/07/2024,11:31:49,
125203,op_change,1,to_T_appro_depunere,9,500.0191,28.42266,41.81867,-9.580087,-0.0009048274,57.76085,28.39427,555.2351,276.5625,352.5848,01/07/2024,11:22:16,,01/07/2024,11:31:49,
125323,op_change,1,to_T_appro_depunere,9,500.0202,23.38909,38.28106,-3.463035,-0.0007247237,55.17936,23.34377,555.2603,216.0133,352.6478,01/07/2024,11:22:16,,01/07/2024,11:31:49,
125446,op_change,1,to_T_appro_depunere,9,500.0138,17.93785,35.5197,1.231852,-0.0007247237,53.24208,17.89038,555.2873,155.4618,352.6514,01/07/2024,11:22:16,,01/07/2024,11:31:49,
125569,op_change,1,to_T_appro_depunere,9,500.0053,11.91897,33.47681,4.651426,-0.001355087,51.86638,11.87311,555.2693,92.94301,352.641,01/07/2024,11:22:16,,01/07/2024,11:31:49,
125678,op_change,1,to_T_appro_depunere,9,500.005,5.831806,32.30901,6.588852,-0.0007247237,51.10094,5.788085,555.2607,32.51604,352.6465,01/07/2024,11:22:16,,01/07/2024,11:31:50,
125799,op_change,1,to_T_appro_depunere,9,500.0176,0.2321633,31.94959,7.182966,-0.0009048274,50.87209,0.1903009,555.2661,-21.91488,352.6985,01/07/2024,11:22:17,,01/07/2024,11:31:50,
125917,op_change,1,to_T_appro_depunere,9,500.0241,-5.983525,32.32521,6.555262,-0.001355087,51.12052,-6.025081,555.264,-80.34471,352.7005,01/07/2024,11:22:17,,01/07/2024,11:31:50,
126037,op_change,1,to_T_appro_depunere,9,500.0575,-11.86526,33.45861,4.67711,-0.0009048274,51.86884,-11.90981,555.2535,-140.8271,352.6725,01/07/2024,11:22:17,,01/07/2024,11:31:50,
126146,op_change,1,to_T_appro_depunere,9,500.002,-17.69254,35.41448,1.401443,0.0004459506,53.19244,-17.73796,555.2476,-195.2782,352.6544,01/07/2024,11:22:17,,01/07/2024,11:31:50,
126267,op_change,1,to_T_appro_depunere,9,500.003,-22.63957,37.83447,-2.707892,-0.001625242,54.88117,-22.68109,555.2355,-255.7904,352.6728,01/07/2024,11:22:17,,01/07/2024,11:31:50,
126469,op_change,1,to_home,9,0,-27.74306,41.25813,-8.616854,0.0006260544,57.36971,-27.78875,555.2067,-334.7582,352.7854,01/07/2024,11:22:17,,01/07/2024,11:31:50,
126598,op_change,0,to_home,9,500.0646,-31.04103,44.06663,-13.63789,-0.0007247237,59.56514,-31.10989,555.4357,-321.5891,360.6032,01/07/2024,11:22:17,,01/07/2024,11:31:50,
126714,op_change,0,to_home,9,500.081,-27.71744,39.23312,-9.615478,-4.31E-06,60.36553,-27.77444,556.3676,-271.2404,390.3001,01/07/2024,11:22:17,,01/07/2024,11:31:51,
126827,op_change,0,to_home,9,500.0292,-23.31343,33.82139,-5.982687,-0.001355087,62.15026,-23.36184,557.2295,-222.5107,418.9703,01/07/2024,11:22:18,,01/07/2024,11:31:51,
126948,op_change,0,to_home,9,499.9962,-18.93257,29.37477,-3.898955,-0.002075501,64.51173,-18.98585,558.1499,-170.3497,449.5891,01/07/2024,11:22:18,,01/07/2024,11:31:51,
127065,op_change,0,to_home,9,500.0132,-13.98927,25.36259,-3.039003,-0.0007247237,67.66103,-14.04434,559.0273,-120.0207,479.1964,01/07/2024,11:22:18,,01/07/2024,11:31:51,
127179,op_change,0,to_home,9,500.0161,-9.011194,22.32992,-3.539924,-0.002525761,71.19424,-9.076406,559.9277,-67.96178,509.7892,01/07/2024,11:22:18,,01/07/2024,11:31:51,
127431,op_change,1,to_T_appro_prindere,10,0,-4.089937,20.28492,-5.260644,0.0006260544,74.9565,-4.149902,560.9964,-4.607955,546.98,01/07/2024,11:22:18,,01/07/2024,11:31:51,
127541,op_change,0,to_T_appro_prindere,10,550.009,-0.4988312,19.38037,-7.28352,-0.0007247237,77.90636,-0.5305918,560.9908,-4.198898,546.7572,01/07/2024,11:22:18,,01/07/2024,11:31:51,
127656,op_change,0,to_T_appro_prindere,10,550.002,1.969715,19.86816,-5.829619,-0.0009048274,75.98112,1.925738,560.2922,39.22497,522.5681,01/07/2024,11:22:18,,01/07/2024,11:31:51,
127780,op_change,0,to_T_appro_prindere,10,550.004,7.507071,21.76512,-3.631481,-0.001625242,71.88712,7.439409,559.3502,96.86233,490.2125,01/07/2024,11:22:19,,01/07/2024,11:31:52,
127900,op_change,0,to_T_appro_prindere,10,549.7818,13.49133,25.09812,-2.916146,-0.0004545681,67.83435,13.39749,558.4185,156.8112,456.6219,01/07/2024,11:22:19,,01/07/2024,11:31:52,
128025,op_change,0,to_T_appro_prindere,10,550.0854,18.97192,29.40928,-3.939144,-0.001625242,64.53886,18.91314,557.37,216.9538,422.9345,01/07/2024,11:22:19,,01/07/2024,11:31:52,
128135,op_change,0,to_T_appro_prindere,10,550.1227,24.32362,34.86494,-6.791707,-0.001174983,61.95103,24.27185,556.3217,275.1776,390.5127,01/07/2024,11:22:19,,01/07/2024,11:31:52,
128336,op_change,0,to_T_appro_depunere,10,0,28.67108,40.32574,-10.81336,-0.002075501,60.51253,28.61955,555.1857,343.466,352.5226,01/07/2024,11:22:19,,01/07/2024,11:31:52,
128465,op_change,1,to_T_appro_depunere,10,550.1238,31.65556,44.75717,-14.71444,-0.001355087,59.98653,31.6471,555.1362,326.0758,352.6443,01/07/2024,11:22:19,,01/07/2024,11:31:52,
128578,op_change,1,to_T_appro_depunere,10,550.1055,27.60613,41.16574,-8.444319,0.0004459506,57.27647,27.57454,555.2227,263.9755,352.6028,01/07/2024,11:22:19,,01/07/2024,11:31:52,
128689,op_change,1,to_T_appro_depunere,10,550.0338,22.54546,37.78644,-2.625224,-0.001174983,54.83132,22.50316,555.2637,204.0275,352.6008,01/07/2024,11:22:19,,01/07/2024,11:31:53,
128818,op_change,1,to_T_appro_depunere,10,550.0707,16.46513,34.9288,2.221696,0.0004459506,52.84062,16.41815,555.309,132.8968,352.632,01/07/2024,11:22:20,,01/07/2024,11:31:53,
128939,op_change,1,to_T_appro_depunere,10,550.0356,9.521553,32.91763,5.585267,0.0006260544,51.50156,9.469271,555.2903,66.35634,352.6881,01/07/2024,11:22:20,,01/07/2024,11:31:53,
129053,op_change,1,to_T_appro_depunere,10,549.9002,2.96512,32.04302,7.028316,-0.0007247237,50.93216,2.920245,555.2576,2.14359,352.6552,01/07/2024,11:22:20,,01/07/2024,11:31:53,
129177,op_change,1,to_T_appro_depunere,10,550.0172,-3.896443,32.10551,6.916746,-0.0004545681,50.97628,-3.932295,555.274,-64.33178,352.6753,01/07/2024,11:22:20,,01/07/2024,11:31:53,
129295,op_change,1,to_T_appro_depunere,10,550.0159,-10.64032,33.15774,5.177431,0.0006260544,51.66626,-10.68081,555.2535,-130.8824,352.6814,01/07/2024,11:22:20,,01/07/2024,11:31:53,
129412,op_change,1,to_T_appro_depunere,10,550.0439,-17.09522,35.17638,1.804753,0.0004459506,53.0279,-17.14293,555.2502,-195.2175,352.6644,01/07/2024,11:22:20,,01/07/2024,11:31:53,
129541,op_change,1,to_T_appro_depunere,10,550.1169,-22.94907,38.01376,-3.016537,-0.002075501,55.01152,-22.99176,555.2353,-263.9922,352.6526,01/07/2024,11:22:20,,01/07/2024,11:31:53,
129743,op_change,1,to_home,10,0,-31.11411,44.16038,-13.69122,-0.0007247237,59.56754,-31.1413,555.4022,-334.4139,352.9118,01/07/2024,11:22:21,,01/07/2024,11:31:54,
129859,op_change,0,to_home,10,550.1134,-31.02762,44.05242,-13.64105,-0.0007247237,59.56466,-31.10922,555.489,-320.7495,361.0075,01/07/2024,11:22:21,,01/07/2024,11:31:54,
129986,op_change,0,to_home,10,550.0113,-27.06868,38.39639,-9.000915,-0.0002744643,60.57605,-27.15668,556.485,-261.7213,395.8772,01/07/2024,11:22:21,,01/07/2024,11:31:54,
130109,op_change,0,to_home,10,550.0241,-22.02626,32.42138,-5.225745,-0.0002744643,62.79778,-22.06653,557.5817,-202.2769,430.9882,01/07/2024,11:22:21,,01/07/2024,11:31:54,
130232,op_change,0,to_home,10,549.7954,-16.75458,27.47771,-3.339905,-0.001625242,65.85444,-16.80168,558.6359,-144.7356,464.545,01/07/2024,11:22:21,,01/07/2024,11:31:54,
130352,op_change,0,to_home,10,550.0296,-11.19134,23.52734,-3.165951,-0.0009048274,69.61104,-11.24332,559.5925,-87.63377,498.1713,01/07/2024,11:22:21,,01/07/2024,11:31:54,
130590,op_change,1,to_T_appro_prindere,11,0,-5.220965,20.67838,-4.756888,-0.0009048274,74.06635,-5.295599,560.9979,-4.810417,546.9665,01/07/2024,11:22:21,,01/07/2024,11:31:54,
130719,op_change,0,to_T_appro_prindere,11,600.0106,-0.4762622,19.37648,-7.284393,-0.0007247237,77.90701,-0.530141,561.0018,-4.355581,546.7288,01/07/2024,11:22:21,,01/07/2024,11:31:55,
130842,op_change,0,to_T_appro_prindere,11,600.102,2.126857,19.90051,-5.750004,-0.0007247237,75.8672,2.078404,560.1642,48.64546,517.1925,01/07/2024,11:22:22,,01/07/2024,11:31:55,
130956,op_change,0,to_T_appro_prindere,11,600.0526,8.798607,22.37385,-3.328453,-0.002075501,70.98034,8.726279,559.1461,109.642,483.0757,01/07/2024,11:22:22,,01/07/2024,11:31:55,
131077,op_change,0,to_T_appro_prindere,11,600.0114,14.84179,26.05418,-3.007976,-0.002075501,66.97866,14.75257,558.1324,173.0032,447.6408,01/07/2024,11:22:22,,01/07/2024,11:31:55,
131207,op_change,0,to_T_appro_prindere,11,600.1031,21.11745,31.43455,-4.837594,-0.0002744643,63.41316,21.05749,556.9705,240.6524,409.6812,01/07/2024,11:22:22,,01/07/2024,11:31:55,
131435,op_change,0,to_T_appro_depunere,11,0,26.60189,37.5911,-8.678474,0.000175795,61.11058,26.54745,555.8252,306.2057,373.1369,01/07/2024,11:22:22,,01/07/2024,11:31:55,
131553,op_change,1,to_T_appro_depunere,11,600.2042,31.73258,44.82087,-14.81859,-0.001355087,60.01624,31.68589,555.4072,338.1098,352.8151,01/07/2024,11:22:22,,01/07/2024,11:31:55,
131662,op_change,1,to_T_appro_depunere,11,600.0174,28.82891,42.15278,-10.15686,-0.002075501,58.00354,28.79987,555.2793,276.6972,352.6956,01/07/2024,11:22:22,,01/07/2024,11:31:55,
131783,op_change,1,to_T_appro_depunere,11,600.0046,22.75231,37.90949,-2.842311,-0.001355087,54.92273,22.72309,555.259,204.1195,352.5759,01/07/2024,11:22:23,,01/07/2024,11:31:56,
131896,op_change,1,to_T_appro_depunere,11,600.0035,16.11155,34.80233,2.431367,0.000175795,52.74875,16.08384,555.2756,136.3375,352.6197,01/07/2024,11:22:23,,01/07/2024,11:31:56,
132016,op_change,1,to_T_appro_depunere,11,600.0425,9.484884,32.91327,5.594428,0.0004459506,51.49725,9.437518,555.2807,63.7425,352.7029,01/07/2024,11:22:23,,01/07/2024,11:31:56,
132140,op_change,1,to_T_appro_depunere,11,599.7597,1.834722,31.98457,7.122983,-0.001895398,50.89617,1.786512,555.2822,-11.33274,352.6813,01/07/2024,11:22:23,,01/07/2024,11:31:56,
132270,op_change,1,to_T_appro_depunere,11,600.0628,-5.634573,32.27855,6.624407,-0.001625242,51.09241,-5.677759,555.2676,-88.68073,352.6529,01/07/2024,11:22:23,,01/07/2024,11:31:56,
132394,op_change,1,to_T_appro_depunere,11,600.091,-13.39785,33.89199,3.960684,-0.001355087,52.15436,-13.43592,555.2681,-161.2373,352.6902,01/07/2024,11:22:23,,01/07/2024,11:31:56,
132517,op_change,1,to_T_appro_depunere,11,600.1542,-20.46674,36.67846,-0.7334942,-0.0004545681,54.06684,-20.5097,555.2562,-236.2547,352.6707,01/07/2024,11:22:23,,01/07/2024,11:31:56,
132726,op_change,1,to_home,11,0,-26.54606,40.35573,-7.049692,-0.002075501,56.70335,-26.58863,555.2027,-334.751,352.746,01/07/2024,11:22:24,,01/07/2024,11:31:57,
132827,op_change,0,to_home,11,600.1823,-31.07597,44.13833,-13.6958,-0.0007247237,59.5641,-31.13709,555.4486,-330.9409,355.3108,01/07/2024,11:22:24,,01/07/2024,11:31:57,
132949,op_change,0,to_home,11,600.1371,-28.10685,39.78057,-10.05314,-0.0004545681,60.2373,-28.18876,556.3148,-272.2694,389.6945,01/07/2024,11:22:24,,01/07/2024,11:31:57,
133057,op_change,0,to_home,11,600.0433,-22.82728,33.29068,-5.696291,-0.001174983,62.3876,-22.89875,557.3294,-215.8872,422.8156,01/07/2024,11:22:24,,01/07/2024,11:31:57,
133186,op_change,0,to_home,11,599.4807,-17.7121,28.29709,-3.55541,-0.0009048274,65.24512,-17.78049,558.4297,-153.2957,459.6742,01/07/2024,11:22:24,,01/07/2024,11:31:57,
133307,op_change,0,to_home,11,600.0986,-11.28972,23.60104,-3.155536,-0.001174983,69.54609,-11.34449,559.6039,-86.4717,498.9213,01/07/2024,11:22:24,,01/07/2024,11:31:57,
133495,op_change,0,to_home,12,0,-5.4294,20.74893,-4.679618,-0.001174983,73.91481,-5.482913,560.9589,-4.489174,547.0891,01/07/2024,11:22:24,,01/07/2024,11:31:57,
133654,op_change,1,to_T_appro_prindere,12,0,-0.4860999,19.41852,-7.324582,-0.0007247237,77.91206,-0.5268317,565.8732,-4.62852,547.0492,01/07/2024,11:22:24,,01/07/2024,11:31:57,
133762,op_change,0,to_T_appro_prindere,12,46.25586,-0.4887303,20.16556,-8.327459,0.0004459506,78.16434,-0.5306035,566.0099,-4.880674,546.9302,01/07/2024,11:22:25,,01/07/2024,11:31:58,
133882,op_change,0,to_T_appro_prindere,12,50.00005,-0.3204359,20.19523,-8.208636,0.0004459506,78.02343,-0.3537221,565.9337,-0.6734306,544.8273,01/07/2024,11:22:25,,01/07/2024,11:31:58,
134005,op_change,0,to_T_appro_prindere,12,50.00005,0.2200633,20.28219,-7.871199,-0.0004545681,77.59634,0.1828474,565.8233,4.539321,541.9475,01/07/2024,11:22:25,,01/07/2024,11:31:58,
134126,op_change,0,to_T_appro_prindere,12,50.00004,0.7741355,20.37604,-7.545051,-0.001625242,77.17601,0.7143127,565.7564,9.649936,538.9398,01/07/2024,11:22:25,,01/07/2024,11:31:58,
134255,op_change,0,to_T_appro_prindere,12,50,1.34983,20.4861,-7.213775,-0.002345657,76.72545,1.286401,565.6791,15.29805,535.735,01/07/2024,11:22:25,,01/07/2024,11:31:58,
134376,op_change,0,to_T_appro_prindere,12,50,1.871285,20.60731,-6.917182,-0.002075501,76.30776,1.821671,565.5891,20.64251,532.7957,01/07/2024,11:22:25,,01/07/2024,11:31:58,
134496,op_change,0,to_T_appro_prindere,12,50,2.404629,20.74183,-6.634876,-0.001174983,75.89814,2.353709,565.4871,25.96832,529.8948,01/07/2024,11:22:25,,01/07/2024,11:31:58,
134618,op_change,0,to_T_appro_prindere,12,50,2.941025,20.88398,-6.36533,-0.0002744643,75.48708,2.887925,565.3921,31.20193,526.9809,01/07/2024,11:22:25,,01/07/2024,11:31:58,
134738,op_change,0,to_T_appro_prindere,12,50,3.480735,21.03428,-6.112253,-0.0002744643,75.07886,3.422828,565.3209,36.41878,523.9774,01/07/2024,11:22:26,,01/07/2024,11:31:59,
134859,op_change,0,to_T_appro_prindere,12,50,4.015289,21.196,-5.873189,-0.0007247237,74.67387,3.958239,565.2429,41.71623,520.9979,01/07/2024,11:22:26,,01/07/2024,11:31:59,
134980,op_change,0,to_T_appro_prindere,12,50,4.54574,21.37034,-5.646286,-0.0009048274,74.27856,4.487882,565.1474,47.03509,518.0703,01/07/2024,11:22:26,,01/07/2024,11:31:59,
135101,op_change,0,to_T_appro_prindere,12,50,5.074193,21.55563,-5.43427,-0.0007247237,73.88018,5.022158,565.0526,52.32615,515.1384,01/07/2024,11:22:26,,01/07/2024,11:31:59,
135224,op_change,0,to_T_appro_prindere,12,50,5.606801,21.75196,-5.235124,0.000175795,73.48666,5.553959,564.9652,57.58336,512.1871,01/07/2024,11:22:26,,01/07/2024,11:31:59,
135343,op_change,0,to_T_appro_prindere,12,50,6.140039,21.95498,-5.051792,0.0006260544,73.10205,6.08377,564.8858,62.84686,509.218,01/07/2024,11:22:26,,01/07/2024,11:31:59,
135472,op_change,0,to_T_appro_prindere,12,50.00006,6.703739,22.18346,-4.871131,0.0006260544,72.68607,6.651048,564.7837,68.48701,506.0742,01/07/2024,11:22:26,,01/07/2024,11:31:59,
135593,op_change,0,to_T_appro_prindere,12,50.00006,7.231665,22.41252,-4.715009,0.000175795,72.30647,7.179688,564.6935,73.8177,503.1338,01/07/2024,11:22:26,,01/07/2024,11:31:59,
135714,op_change,0,to_T_appro_prindere,12,50.00006,7.758749,22.64599,-4.573665,-0.0009048274,71.93226,7.706287,564.613,79.08548,500.1876,01/07/2024,11:22:26,,01/07/2024,11:32:00,
135839,op_change,0,to_T_appro_prindere,12,50.00006,8.284623,22.89278,-4.44699,-0.001174983,71.55698,8.233808,564.5286,84.32658,497.2247,01/07/2024,11:22:27,,01/07/2024,11:32:00,
135956,op_change,0,to_T_appro_prindere,12,50.00006,8.812076,23.1484,-4.334765,-0.0009048274,71.18584,8.75842,564.4484,89.60139,494.2827,01/07/2024,11:22:27,,01/07/2024,11:32:00,
136077,op_change,0,to_T_appro_prindere,12,50.00005,9.335424,23.4146,-4.234592,-0.0004545681,70.8215,9.281189,564.3553,94.89307,491.3155,01/07/2024,11:22:27,,01/07/2024,11:32:00,
136198,op_change,0,to_T_appro_prindere,12,50.00005,9.855617,23.6918,-4.150015,-0.0002744643,70.46117,9.802961,564.2678,100.1681,488.3991,01/07/2024,11:22:27,,01/07/2024,11:32:00,
136319,op_change,0,to_T_appro_prindere,12,50.00005,10.37891,23.9763,-4.079016,-0.0002744643,70.10582,10.32414,564.181,105.441,485.4273,01/07/2024,11:22:27,,01/07/2024,11:32:00,
136440,op_change,0,to_T_appro_prindere,12,50.00005,10.9011,24.27122,-4.020668,-0.001174983,69.7522,10.84448,564.0872,110.7242,482.4883,01/07/2024,11:22:27,,01/07/2024,11:32:00,
136560,op_change,0,to_T_appro_prindere,12,50.00005,11.41851,24.57399,-3.978515,-0.001625242,69.40376,11.36321,564.0093,116.0051,479.5294,01/07/2024,11:22:27,,01/07/2024,11:32:00,
136682,op_change,0,to_T_appro_prindere,12,50.00005,11.93176,24.88864,-3.948632,-0.001625242,69.06339,11.87912,563.9191,121.2726,476.582,01/07/2024,11:22:27,,01/07/2024,11:32:01,
136803,op_change,0,to_T_appro_prindere,12,50.00005,12.44653,25.21249,-3.932709,-0.001174983,68.72437,12.39377,563.8253,126.5741,473.6332,01/07/2024,11:22:28,,01/07/2024,11:32:01,
136925,op_change,0,to_T_appro_prindere,12,50.00005,12.95815,25.54161,-3.937617,-0.0004545681,68.39445,12.90389,563.7525,131.8678,470.7216,01/07/2024,11:22:28,,01/07/2024,11:32:01,
137047,op_change,0,to_T_appro_prindere,12,50.00005,13.46976,25.88367,-3.944979,-0.0002744643,68.06393,13.41669,563.6469,137.1354,467.7275,01/07/2024,11:22:28,,01/07/2024,11:32:01,
137167,op_change,0,to_T_appro_prindere,12,50.00006,13.97823,26.23352,-3.968536,-0.0004545681,67.74087,13.92385,563.5593,142.407,464.7601,01/07/2024,11:22:28,,01/07/2024,11:32:01,
137287,op_change,0,to_T_appro_prindere,12,50,14.48442,26.59089,-4.00938,-0.001174983,67.42024,14.43072,563.4712,147.6844,461.8294,01/07/2024,11:22:28,,01/07/2024,11:32:01,
137410,op_change,0,to_T_appro_prindere,12,50.00006,14.98773,26.95841,-4.06571,-0.001625242,67.11002,14.93522,563.3965,152.9423,458.8833,01/07/2024,11:22:28,,01/07/2024,11:32:01,
137528,op_change,0,to_T_appro_prindere,12,50.00006,15.49177,27.33419,-4.134855,-0.001174983,66.80103,15.43779,563.3054,158.2304,455.9303,01/07/2024,11:22:28,,01/07/2024,11:32:01,
137649,op_change,0,to_T_appro_prindere,12,50.00006,15.99055,27.71855,-4.217688,-0.0004545681,66.50196,15.93917,563.2182,163.5087,452.9938,01/07/2024,11:22:28,,01/07/2024,11:32:01,
